"Date","ADM0NAME","GlobalIndex","Masks","School","Workplace","Gatherings","StayHome","PublicTransport","Travels"
2021-02-15,"Bangladesh",60.11905,100,100,33.33333,100,0,0,87.5
2021-02-16,"Bangladesh",60.11905,100,100,33.33333,100,0,0,87.5
2021-02-17,"Bangladesh",60.11905,100,100,33.33333,100,0,0,87.5
2021-02-18,"Bangladesh",60.11905,100,100,33.33333,100,0,0,87.5
2021-02-19,"Bangladesh",60.11905,100,100,33.33333,100,0,0,87.5
2021-02-20,"Bangladesh",60.11905,100,100,33.33333,100,0,0,87.5
2021-02-21,"Bangladesh",60.11905,100,100,33.33333,100,0,0,87.5
2021-02-22,"Bangladesh",60.11905,100,100,33.33333,100,0,0,87.5
2021-02-23,"Bangladesh",60.11905,100,100,33.33333,100,0,0,87.5
2020-01-15,"Bhutan",0,0,0,0,0,0,0,0
2020-01-16,"Bhutan",0,0,0,0,0,0,0,0
2020-01-17,"Bhutan",0,0,0,0,0,0,0,0
2020-01-18,"Bhutan",0,0,0,0,0,0,0,0
2020-01-19,"Bhutan",0,0,0,0,0,0,0,0
2020-01-20,"Bhutan",0,0,0,0,0,0,0,0
2020-01-21,"Bhutan",0,0,0,0,0,0,0,0
2020-01-22,"Bhutan",0,0,0,0,0,0,0,0
2020-01-23,"Bhutan",0,0,0,0,0,0,0,0
2020-01-24,"Bhutan",0,0,0,0,0,0,0,0
2020-01-25,"Bhutan",0,0,0,0,0,0,0,0
2020-01-26,"Bhutan",0,0,0,0,0,0,0,0
2020-01-27,"Bhutan",0,0,0,0,0,0,0,0
2020-01-28,"Bhutan",0,0,0,0,0,0,0,0
2020-01-29,"Bhutan",0,0,0,0,0,0,0,0
2020-01-30,"Bhutan",0,0,0,0,0,0,0,0
2020-01-31,"Bhutan",0,0,0,0,0,0,0,0
2020-02-01,"Bhutan",0,0,0,0,0,0,0,0
2020-02-02,"Bhutan",0,0,0,0,0,0,0,0
2020-02-03,"Bhutan",0,0,0,0,0,0,0,0
2020-02-04,"Bhutan",0,0,0,0,0,0,0,0
2020-02-05,"Bhutan",0,0,0,0,0,0,0,0
2020-02-06,"Bhutan",0,0,0,0,0,0,0,0
2020-02-07,"Bhutan",0,0,0,0,0,0,0,0
2020-02-08,"Bhutan",0,0,0,0,0,0,0,0
2020-02-09,"Bhutan",0,0,0,0,0,0,0,0
2020-02-10,"Bhutan",0,0,0,0,0,0,0,0
2020-02-11,"Bhutan",0,0,0,0,0,0,0,0
2020-02-12,"Bhutan",0,0,0,0,0,0,0,0
2020-02-13,"Bhutan",0,0,0,0,0,0,0,0
2020-02-14,"Bhutan",0,0,0,0,0,0,0,0
2020-02-15,"Bhutan",0,0,0,0,0,0,0,0
2020-02-16,"Bhutan",0,0,0,0,0,0,0,0
2020-02-17,"Bhutan",0,0,0,0,0,0,0,0
2020-02-18,"Bhutan",0,0,0,0,0,0,0,0
2020-02-19,"Bhutan",0,0,0,0,0,0,0,0
2020-02-20,"Bhutan",0,0,0,0,0,0,0,0
2020-02-21,"Bhutan",0,0,0,0,0,0,0,0
2020-02-22,"Bhutan",0,0,0,0,0,0,0,0
2020-02-23,"Bhutan",0,0,0,0,0,0,0,0
2020-02-24,"Bhutan",0,0,0,0,0,0,0,0
2020-02-25,"Bhutan",0,0,0,0,0,0,0,0
2020-02-26,"Bhutan",0,0,0,0,0,0,0,0
2020-02-27,"Bhutan",0,0,0,0,0,0,0,0
2020-02-28,"Bhutan",0,0,0,0,0,0,0,0
2020-02-29,"Bhutan",0,0,0,0,0,0,0,0
2020-03-01,"Bhutan",0,0,0,0,0,0,0,0
2020-03-02,"Bhutan",0,0,0,0,0,0,0,0
2020-03-03,"Bhutan",0,0,0,0,0,0,0,0
2020-03-04,"Bhutan",0,0,0,0,0,0,0,0
2020-03-05,"Bhutan",0,0,0,0,0,0,0,0
2020-03-06,"Bhutan",33.33333,0,100,0,100,0,0,0
2020-03-07,"Bhutan",33.33333,0,100,0,100,0,0,0
2020-03-08,"Bhutan",33.33333,0,100,0,100,0,0,0
2020-03-09,"Bhutan",33.33333,0,100,0,100,0,0,0
2020-03-10,"Bhutan",33.33333,0,100,0,100,0,0,0
2020-03-11,"Bhutan",73.33333,66.66667,100,66.66667,100,80,100,0
2020-03-12,"Bhutan",73.33333,66.66667,100,66.66667,100,80,100,0
2020-03-13,"Bhutan",73.33333,66.66667,100,66.66667,100,80,100,0
2020-03-14,"Bhutan",82.2619,66.66667,100,66.66667,100,80,100,62.5
2020-03-15,"Bhutan",82.2619,66.66667,100,66.66667,100,80,100,62.5
2020-03-16,"Bhutan",82.2619,66.66667,100,66.66667,100,80,100,62.5
2020-03-17,"Bhutan",82.2619,66.66667,100,66.66667,100,80,100,62.5
2020-03-18,"Bhutan",82.2619,66.66667,100,66.66667,100,80,100,62.5
2020-03-19,"Bhutan",82.2619,66.66667,100,66.66667,100,80,100,62.5
2020-03-20,"Bhutan",82.2619,66.66667,100,66.66667,100,80,100,62.5
2020-03-21,"Bhutan",82.2619,66.66667,100,66.66667,100,80,100,62.5
2020-03-22,"Bhutan",82.2619,66.66667,100,66.66667,100,80,100,62.5
2020-03-23,"Bhutan",87.61905,66.66667,100,66.66667,100,80,100,100
2020-03-24,"Bhutan",87.61905,66.66667,100,66.66667,100,80,100,100
2020-03-25,"Bhutan",87.61905,66.66667,100,66.66667,100,80,100,100
2020-03-26,"Bhutan",87.61905,66.66667,100,66.66667,100,80,100,100
2020-03-27,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-03-28,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-03-29,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-03-30,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-03-31,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-01,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-02,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-03,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-04,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-05,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-06,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-07,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-08,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-09,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-10,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-11,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-12,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-13,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-14,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-15,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-16,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-17,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-18,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-19,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-20,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-21,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-22,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-23,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-24,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-25,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-26,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-27,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-28,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-29,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-04-30,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-01,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-02,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-03,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-04,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-05,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-06,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-07,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-08,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-09,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-10,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-11,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-12,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-13,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-14,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-15,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-16,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-17,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-18,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-19,"Bhutan",64.7619,66.66667,100,33.33333,100,20,33.33333,100
2020-05-20,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-21,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-22,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-23,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-24,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-25,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-26,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-27,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-28,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-29,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-30,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-05-31,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-01,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-02,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-03,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-04,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-05,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-06,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-07,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-08,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-09,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-10,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-11,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-12,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-13,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-14,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-15,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-16,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-17,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-18,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-19,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-20,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-21,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-22,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-23,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-24,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-25,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-26,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-27,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-28,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-29,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-06-30,"Bhutan",61.90476,66.66667,100,66.66667,100,0,0,100
2020-07-01,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-02,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-03,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-04,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-05,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-06,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-07,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-08,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-09,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-10,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-11,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-12,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-13,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-14,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-15,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-16,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-17,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-18,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-19,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-20,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-21,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-22,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-23,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-24,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-25,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-26,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-27,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-28,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-29,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-30,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-07-31,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-08-01,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-08-02,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-08-03,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-08-04,"Bhutan",58.33333,66.66667,75,66.66667,100,0,0,100
2020-08-05,"Bhutan",51.19048,66.66667,25,66.66667,100,0,0,100
2020-08-06,"Bhutan",51.19048,66.66667,25,66.66667,100,0,0,100
2020-08-07,"Bhutan",51.19048,66.66667,25,66.66667,100,0,0,100
2020-08-08,"Bhutan",51.19048,66.66667,25,66.66667,100,0,0,100
2020-08-09,"Bhutan",51.19048,66.66667,25,66.66667,100,0,0,100
2020-08-10,"Bhutan",51.19048,66.66667,25,66.66667,100,0,0,100
2020-08-11,"Bhutan",100,100,100,100,100,100,100,100
2020-08-12,"Bhutan",100,100,100,100,100,100,100,100
2020-08-13,"Bhutan",100,100,100,100,100,100,100,100
2020-08-14,"Bhutan",100,100,100,100,100,100,100,100
2020-08-15,"Bhutan",100,100,100,100,100,100,100,100
2020-08-16,"Bhutan",100,100,100,100,100,100,100,100
2020-08-17,"Bhutan",100,100,100,100,100,100,100,100
2020-08-18,"Bhutan",100,100,100,100,100,100,100,100
2020-08-19,"Bhutan",100,100,100,100,100,100,100,100
2020-08-20,"Bhutan",100,100,100,100,100,100,100,100
2020-08-21,"Bhutan",100,100,100,100,100,100,100,100
2020-08-22,"Bhutan",100,100,100,100,100,100,100,100
2020-08-23,"Bhutan",100,100,100,100,100,100,100,100
2020-08-24,"Bhutan",100,100,100,100,100,100,100,100
2020-08-25,"Bhutan",100,100,100,100,100,100,100,100
2020-08-26,"Bhutan",100,100,100,100,100,100,100,100
2020-08-27,"Bhutan",100,100,100,100,100,100,100,100
2020-08-28,"Bhutan",100,100,100,100,100,100,100,100
2020-08-29,"Bhutan",100,100,100,100,100,100,100,100
2020-08-30,"Bhutan",100,100,100,100,100,100,100,100
2020-08-31,"Bhutan",100,100,100,100,100,100,100,100
2020-09-01,"Bhutan",84.7619,100,100,66.66667,100,60,66.66667,100
2020-09-02,"Bhutan",84.7619,100,100,66.66667,100,60,66.66667,100
2020-09-03,"Bhutan",84.7619,100,100,66.66667,100,60,66.66667,100
2020-09-04,"Bhutan",80,100,100,33.33333,100,60,66.66667,100
2020-09-05,"Bhutan",80,100,100,33.33333,100,60,66.66667,100
2020-09-06,"Bhutan",80,100,100,33.33333,100,60,66.66667,100
2020-09-07,"Bhutan",80,100,100,33.33333,100,60,66.66667,100
2020-09-08,"Bhutan",80,100,100,33.33333,100,60,66.66667,100
2020-09-09,"Bhutan",80,100,100,33.33333,100,60,66.66667,100
2020-09-10,"Bhutan",80,100,100,33.33333,100,60,66.66667,100
2020-09-11,"Bhutan",80,100,100,33.33333,100,60,66.66667,100
2020-09-12,"Bhutan",80,100,100,33.33333,100,60,66.66667,100
2020-09-13,"Bhutan",68.80952,100,75,33.33333,100,40,33.33333,100
2020-09-14,"Bhutan",68.80952,100,75,33.33333,100,40,33.33333,100
2020-09-15,"Bhutan",68.80952,100,75,33.33333,100,40,33.33333,100
2020-09-16,"Bhutan",68.80952,100,75,33.33333,100,40,33.33333,100
2020-09-17,"Bhutan",68.80952,100,75,33.33333,100,40,33.33333,100
2020-09-18,"Bhutan",68.80952,100,75,33.33333,100,40,33.33333,100
2020-09-19,"Bhutan",68.80952,100,75,33.33333,100,40,33.33333,100
2020-09-20,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-09-21,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-09-22,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-09-23,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-09-24,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-09-25,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-09-26,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-09-27,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-09-28,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-09-29,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-09-30,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-01,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-02,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-03,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-04,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-05,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-06,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-07,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-08,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-09,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-10,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-11,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-12,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-13,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-14,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-15,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-16,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-17,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-18,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-19,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-20,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-21,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-22,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-23,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-24,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-25,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-26,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-27,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-28,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-29,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-30,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-10-31,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-11-01,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-11-02,"Bhutan",65.95238,100,75,33.33333,100,20,33.33333,100
2020-11-03,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-04,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-05,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-06,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-07,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-08,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-09,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-10,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-11,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-12,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-13,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-14,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-15,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-16,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-17,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-18,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-19,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-20,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-21,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-22,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-23,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-24,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-25,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-26,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-27,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-28,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-29,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-11-30,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-01,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-02,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-03,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-04,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-05,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-06,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-07,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-08,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-09,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-10,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-11,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-12,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-13,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-14,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-15,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-16,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-17,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-18,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-19,"Bhutan",47.38095,100,25,33.33333,20,20,33.33333,100
2020-12-20,"Bhutan",72.38095,100,80,33.33333,80,80,33.33333,100
